N_EXPEDIENT,CODI_DISTRICTE,DISTRICTE,CODI_BARRI,BARRI,TIPUS_CARRER,CARRER,TIPUS_NUM,NUM1,LLETRA1,NUM2,LLETRA2,BLOC,PORTAL,ESCALA,PIS,PORTA,NUMERO_REGISTRE_GENERALITAT,NUMERO_PLACES,LONGITUD_X,LATITUD_Y
07-2014-0055,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,SANT QUINTI,2,52,,,,,,B,EN,1,HUTB-009395,4,2.1761972300000001,41.412351489999999
07-2014-0063,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,ART,2,30,,,,,,,1,1,HUTB-009018,5,2.1766036600000001,41.419067630000001
07-2014-0070,7,HORTA-GUINARDÓ,43,Horta,Carrer,MESTRE SERRADESANFERM,1,13,,,,,,,3,,HUTB-009265,12,2.1582856600000002,41.427274320000002
07-2014-0073,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,327,,,,,,,AT,3,HUTB-009055,2,2.1723617200000001,41.409847730000003
07-2014-0090,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,TENERIFE,1,35,,,,,,,BJ,,HUTB-009905,3,2.1635556500000002,41.41407332
07-2014-0091,7,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,2,12,,,,,,,1,1,HUTB-010535,8,2.1768622799999999,41.41294414
07-2014-0092,7,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,2,12,,,,,,,BJ,2,HUTB-010536,9,2.1768622799999999,41.41294414
07-2014-0093,7,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,2,12,,,,,,,3,3,HUTB-010537,4,2.1768622799999999,41.41294414
07-2014-0096,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,1,123,,,,,,,AT,,HUTB-009721,4,2.1562234600000001,41.417411440000002
07-2014-0111,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,FRANÇA,1,39,,,,,,,2,1,HUTB-010275,5,2.16176601,41.41412768
07-2014-0112,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,217,,221,,,,,2,2,HUTB-009828,6,2.1785818899999998,41.413505450000002
07-2014-0118,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,123,,,,,,,1,1,HUTB-009820,5,2.1703986500000001,41.407358340000002
07-2014-0120,7,HORTA-GUINARDÓ,34,Can Baró,Avinguda,CAN BARO,1,3,,,,,,,1,4,HUTB-009725,4,2.16000265,41.413494839999998
07-2014-0121,7,HORTA-GUINARDÓ,34,Can Baró,Avinguda,CAN BARO,1,3,,,,,,,1,2,HUTB-009724,4,2.16000265,41.413494839999998
07-2014-0131,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Ronda,GUINARDO,2,26,,,,,,,6,1,HUTB-009842,5,2.1628243600000001,41.409869180000001
07-2014-0141,7,HORTA-GUINARDÓ,35,el Guinardó,Passatge,GARCIA CAMBRA,1,7,,,,,,,,,HUTB-010287,12,2.1750412899999998,41.413757959999998
07-2014-0149,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,339,,,,,,,PR,2,HUTB-009737,5,2.1716793399999998,41.410367950000001
07-2014-0150,7,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,105,,,,,,A,4,3,HUTB-010474,6,2.1672284899999998,41.41399921
07-2014-0151,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,339,,,,,,,3,2,HUTB-009739,5,2.1716793399999998,41.410367950000001
07-2014-0152,7,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,105,,,,,,A,1,1,HUTB-010475,4,2.1672284899999998,41.41399921
07-2014-0154,7,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,105,,,,,,A,AT,2,HUTB-010476,7,2.1672284899999998,41.41399921
07-2014-0159,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,PADILLA,1,359,,,,,,,3,1,HUTB-010202,8,2.1693155599999998,41.408855600000003
07-2014-0161,7,HORTA-GUINARDÓ,34,Can Baró,Avinguda,CAN BARO,1,3,,,,,,,1,3,HUTB-010707,4,2.16000265,41.413494839999998
07-2014-0162,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TEODOR LLORENTE,1,1,,5,,,,,EN,1A,HUTB-011636,8,2.17909044,41.417261770000003
07-2014-0163,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TEODOR LLORENTE,1,1,,5,,,,,EN,1B,HUTB-011637,5,2.17909044,41.417261770000003
07-2014-0164,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CASTILLEJOS,1,395,,,,,,,PR,3,HUTB-011179,5,2.1696781600000001,41.410250640000001
07-2014-0165,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CAMELIES,1,67,,,,,,,3,2,HUTB-010771,6,2.1618517000000002,41.411439659999999
07-2014-0168,7,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,257,,,,,,,EN,2,HUTB-011734,6,2.1746425999999999,41.422237150000001
07-2014-0169,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANTA CAROLINA,2,42,,,,,,,BJ,,HUTB-011562,4,2.1699280299999999,41.409653179999999
07-2014-0170,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Passatge,SANT PERE,1,1,,,,,,,2,1,HUTB-011075,3,2.1652062600000002,41.409077140000001
07-2014-0171,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,335,,,,,,,BJ,IN,HUTB-011188,2,2.1719655200000001,41.410149590000003
07-2014-0172,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,MONTSERRAT DE CASANOVAS,1,159,,,,,,,BJ,,HUTB-012683,9,2.16099899,41.420506869999997
07-2014-0173,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,ROSALIA DE CASTRO,2,8,,14,,,,,BJ,3,HUTB-010867,4,2.1693479999999998,41.408336910000003
07-2014-0174,7,HORTA-GUINARDÓ,35,el Guinardó,Ronda,GUINARDO,2,216,,,,,,,4,2,HUTB-011196,5,2.1762993000000002,41.420455199999999
07-2014-0175,7,HORTA-GUINARDÓ,36,la Font d'en Fargues,Passeig,MARAGALL,1,367,,369,,,,C,3,,HUTB-012950,10,2.1653728600000002,41.425702999999999
07-2014-0176,7,HORTA-GUINARDÓ,38,la Teixonera,Carrer,FASTENRATH,2,108,,,,,,,BJ,3,HUTB-011438,6,2.1470430299999999,41.421044600000002
07-2014-0186,7,HORTA-GUINARDÓ,39,Sant Genís dels Agudells,Carrer,PEREA,1,1,,,,,,,15,1,HUTB-011483,5,2.13996268,41.422286450000001
07-2014-0188,7,HORTA-GUINARDÓ,43,Horta,Carrer,SANT TOMAS,2,66,,,,,,,BJ,,HUTB-011081,5,2.1560075900000002,41.43025514
07-2014-0189,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,MASCARO,1,19,,,,,,,1,1,HUTB-011347,8,2.1738753800000001,41.422632620000002
07-2014-0191,7,HORTA-GUINARDÓ,34,Can Baró,Passatge,DIPOSIT,2,8,B,,,,,,,,HUTB-010764,8,2.1605575699999999,41.415496750000003
07-2014-0193,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,ARC DE SANT MARTI,1,77,,,,,,,BJ,1,HUTB-011105,4,2.17082452,41.421785470000003
07-2014-0194,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,ARC DE SANT MARTI,1,77,,,,,,,AT,2,HUTB-011106,7,2.17082452,41.421785470000003
07-2014-0198,7,HORTA-GUINARDÓ,39,Sant Genís dels Agudells,Carrer,SALDES,1,33,,,,,,,,,HUTB-012123,6,2.1342099999999999,41.426655150000002
07-2014-0201,7,HORTA-GUINARDÓ,35,el Guinardó,Passeig,MARAGALL,1,161,,165,,,,,2,4,HUTB-011732,4,2.1778387499999998,41.420316100000001
07-2014-0203,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,ART,2,30,,,,,,,2,1,HUTB-010798,8,2.1766036600000001,41.419067630000001
07-2014-0206,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Ronda,GUINARDO,1,55,,,,,,,7,1,HUTB-011193,9,2.1671889100000001,41.411020999999998
07-2014-0215,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,1,123,,,,,,,2,,HUTB-010942,6,2.1562234600000001,41.417411440000002
07-2014-0219,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,GENOVA,1,29,,,,,,,SO,2,HUTB-012920,4,2.16796948,41.415955740000001
07-2014-0221,7,HORTA-GUINARDÓ,38,la Teixonera,Carrer,SANTA ROSALIA,1,11,,13,,,,,BJ,4,HUTB-011566,8,2.1428442900000002,41.41906985
07-2014-0224,7,HORTA-GUINARDÓ,38,la Teixonera,Carrer,SANTA ROSALIA,1,11,,13,,,,,1,3,HUTB-011565,5,2.1428442900000002,41.41906985
07-2014-0229,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,RAMON ROCAFULL,1,75,,,,,,,AT,4,HUTB-012109,2,2.15346634,41.4205659
07-2014-0231,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,PASTEUR,2,62,,,,,,,2,,HUTB-012081,2,2.15990284,41.415520290000003
07-2014-0233,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Ronda,GUINARDO,1,75,,,,,,,AT,2,HUTB-012062,5,2.1688200000000002,41.41182285
07-2014-0237,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,SANT DALMIR,2,2,,,,,,,BJ,7,HUTB-012124,9,2.1503904,41.421335910000003
07-2014-0238,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,SANT DALMIR,2,2,,,,,,,BJ,8,HUTB-012125,8,2.1503904,41.421335910000003
07-2014-0239,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,SANT DALMIR,2,2,,,,,,,BJ,9,HUTB-012126,7,2.1503904,41.421335910000003
07-2014-0240,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,SANT DALMIR,2,2,,,,,,,BJ,10,HUTB-012128,8,2.1503904,41.421335910000003
07-2014-0241,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,SANT DALMIR,2,2,,,,,,,BJ,11,HUTB-012127,8,2.1503904,41.421335910000003
07-2014-0249,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,VALLSECA,2,26,,,,,,,1,1,HUTB-012147,5,2.1617226,41.413260870000002
07-2014-0258,7,HORTA-GUINARDÓ,36,la Font d'en Fargues,Carrer,AGUDELLS,1,27,,,,,,,,,HUTB-012562,3,2.15809747,41.422186250000003
07-2014-0259,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,2,58,,,,,,,AT,,HUTB-012488,6,2.17148772,41.415675950000001
07-2014-0260,7,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,2,196,,,,,,,AT,,HUTB-012451,6,2.1723159500000002,41.418523639999997
07-2014-0262,7,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,137,,,,,,,1,4,HUTB-012452,7,2.1690019,41.41469592
07-2014-0263,7,HORTA-GUINARDÓ,36,la Font d'en Fargues,Carrer,CAMIL OLIVERAS,2,42,,,,,,,,,HUTB-012376,5,2.16897005,41.42011325
07-2014-0267,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,PASTEUR,1,25,,,,,,,1,1,HUTB-012467,2,2.1583883099999999,41.415875010000001
07-2014-0269,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,JOSEP SERRANO,2,56,,,,,,,2,,HUTB-012443,5,2.1610400900000002,41.415125789999998
07-2014-0270,7,HORTA-GUINARDÓ,35,el Guinardó,Rambla,VOLART,1,85,,,,,,,SA,2,HUTB-012501,6,2.1737901800000001,41.415478219999997
07-2014-0283,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,FRANCESC ALEGRE,1,9,,,,,,,BJ,2,HUTB-012573,6,2.1652573199999998,41.413884760000002
07-2014-0286,7,HORTA-GUINARDÓ,41,la Vall d'Hebron,Plaça,JOSEP PALLACH,1,5,,,,,,,3,2,HUTB-012593,4,2.1488902200000002,41.431781260000001
07-2014-0294,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,PRAGA,2,16,,,,,,,BJ,1,HUTB-012610,7,2.1626718999999999,41.411379259999997
07-2014-0296,7,HORTA-GUINARDÓ,35,el Guinardó,Passatge,GARROFERS,2,8,,,,,,,EN,3,HUTB-012582,4,2.1727185699999998,41.416719980000003
07-2014-0302,7,HORTA-GUINARDÓ,35,el Guinardó,Passatge,LLIVIA,1,49,,51,,,,,4,,HUTB-012594,4,2.1758866399999999,41.418196459999997
07-2014-0306,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,FRANÇA,1,13,,,,,,,AT,1,HUTB-012671,3,2.1627459299999998,41.413109749999997
07-2014-0308,7,HORTA-GUINARDÓ,43,Horta,Carrer,HORTA,1,143,,,,,,,2,,HUTB-012927,6,2.1565015299999999,41.430484270000001
07-2014-0314,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,BISMARCK,1,25,,,,,,,AT,1,HUTB-012658,4,2.1611590999999999,41.413502979999997
07-2014-0315,7,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,137,,,,,,,EN,1,HUTB-012679,6,2.1690019,41.41469592
07-2014-0316,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,VARSOVIA,1,91,,,,,,,1,2,HUTB-012713,5,2.1727658600000002,41.418172810000002
07-2014-0322,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,JOSEP SERRANO,1,3,,,,,,,BJ,,HUTB-012677,9,2.15862475,41.415080089999996
07-2014-0325,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Passatge,REDEMPTOR,1,5,,,,,,,BJ,,HUTB-012685,8,2.16144778,41.411564560000002
07-2014-0333,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,GRAN VISTA,1,127,,,,,,,2,2,HUTB-012925,5,2.1567186299999999,41.417025619999997
07-2014-0334,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,GRAN VISTA,1,127,,,,,,,1,1,HUTB-012922,4,2.1567186299999999,41.417025619999997
07-2014-0335,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,GRAN VISTA,1,127,,,,,,,1,2,HUTB-012923,4,2.1567186299999999,41.417025619999997
07-2014-0336,7,HORTA-GUINARDÓ,37,el Carmel,Carrer,GRAN VISTA,1,127,,,,,,,2,1,HUTB-012924,5,2.1567186299999999,41.417025619999997
07-2014-0344,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CAMELIES,1,99,,,,,,,3,3,HUTB-012892,4,2.1634284400000001,41.412314039999998
07-2014-0345,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,VINYALS,2,10,,12,,,,,BJ,,HUTB-013097,9,2.1749079099999999,41.417330069999998
07-2014-0350,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,BISMARCK,2,10,,,,,,,EN,2,HUTB-012881,3,2.16080877,41.413297329999999
07-2014-0353,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,AMILCAR,2,166,,,,,,,BJ,,HUTB-012872,32,2.1717461600000001,41.419490150000001
07-2014-0356,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,TENERIFE,2,8,,,,,,,6,1,HUTB-013055,3,2.1643821499999998,41.414013439999998
07-2014-0357,7,HORTA-GUINARDÓ,39,Sant Genís dels Agudells,Carrer,SAGAS,1,25,,,,,,,BJ,,HUTB-013038,10,2.1323056999999999,41.428231539999999
07-2014-0358,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,LLOBET I VALL-LLOSERA,2,8,,,,,,,EN,3,HUTB-012943,5,2.1714524399999999,41.42007916
07-2014-0361,7,HORTA-GUINARDÓ,34,Can Baró,Carrer,FRANCESC ALEGRE,1,11,,,,,,,BJ,2,HUTB-012919,4,2.1655139999999999,41.414026509999999
07-2014-0366,7,HORTA-GUINARDÓ,35,el Guinardó,Rambla,MUNTANYA,2,8,,,,,,,1,2,HUTB-012975,6,2.1771171800000002,41.42011703
07-2018-0122,7,HORTA-GUINARDÓ,39,Sant Genís dels Agudells,Carretera,VISTA-RICA,2,28,,,,,,,BJ,,,,2.1211070099999998,41.423246779999999
07-2019-0220,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,PADILLA,1,347,,,,,,,2,2,,,2.1701119499999999,41.40824267
07-2020-0027,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SARDENYA,2,500,,,,,,,9,2,,,2.1626094999999999,41.40901839
07-2023-0033,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,GARROTXA,1,33,,,,,,,1,1,HUTB-069383,1,2.17864521,41.418498409999998
07-2023-0034,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,GARROTXA,1,33,,,,,,,1,2,HUTB-069380,1,2.17864521,41.418498409999998
07-2023-0035,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,GARROTXA,1,33,,,,,,,2,1,HUTB-069379,1,2.17864521,41.418498409999998
07-2023-0036,7,HORTA-GUINARDÓ,35,el Guinardó,Carrer,GARROTXA,1,33,,,,,,,2,2,HUTB-069378,1,2.17864521,41.418498409999998
07-2023-0037,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,LLORENS I BARBA,1,61,,63,,,,,EN,2,HUTB-069376,1,2.1701594399999999,41.41087529
07-2023-0099,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,429,,,,,,,5,1,HUTB-073437,3,2.17120902,41.408789630000001
07-2023-0100,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,429,,,,,,,4,2,HUTB-073887,7,2.17120902,41.408789630000001
07-2023-0101,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,429,,,,,,,4,1,HUTB-073886,8,2.17120902,41.408789630000001
07-2023-0102,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,429,,,,,,,3,1,HUTB-073885,8,2.17120902,41.408789630000001
07-2023-0103,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,429,,,,,,,2,1,HUTB-073883,8,2.17120902,41.408789630000001
07-2023-0104,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,429,,,,,,,1,2,HUTB-073882,9,2.17120902,41.408789630000001
07-2023-0105,7,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,429,,,,,,,1,1,HUTB-073881,8,2.17120902,41.408789630000001
08-2012-0004,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Carrer,COSTA I CUXART,2,4,,,,,,,1,2,HUTB-003006,5,2.17297422,41.425828840000001
08-2012-0029,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Carrer,COSTA I CUXART,2,4,,,,,,,BJ,1,HUTB-003005,3,2.17297422,41.425828840000001
08-2012-0067,8,NOU BARRIS,52,la Prosperitat,Carrer,ENRIC CASANOVAS,2,78,,,,,,,6,1,HUTB-003110,4,2.1790204200000001,41.439446369999999
08-2012-0102,8,NOU BARRIS,45,Porta,Carrer,PIFERRER,1,129,,,,,,,4,1,HUTB-002734,5,2.1767824099999999,41.430407109999997
08-2012-0139,8,NOU BARRIS,52,la Prosperitat,Carrer,CONVENI,2,6,,,,,,C,BJ,1,HUTB-003503,4,2.1842775699999999,41.441354310000001
08-2012-0166,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Carrer,CARTELLA,2,60,,,,,,,3,3,HUTB-002985,2,2.1697769500000001,41.426448739999998
08-2012-0173,8,NOU BARRIS,51,Verdun,Via,JULIA,1,125,,,,,,,AT,3,HUTB-000938,15,2.1768013100000001,41.440858630000001
08-2012-0209,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Carrer,SANTAPAU,2,4,,,,,,,PR,3,HUTB-004523,4,2.1779123199999999,41.426341970000003
08-2013-0001,8,NOU BARRIS,48,la Guineueta,Carrer,MARIE CURIE,1,9,,,,,,,BJ,1,HUTB-004952,4,2.1660645500000002,41.43587325
08-2014-0066,8,NOU BARRIS,50,les Roquetes,Carrer,MINA DE LA CIUTAT,2,16,,,,,,,AT,,HUTB-009266,4,2.17286541,41.445284489999999
08-2014-0092,8,NOU BARRIS,49,Canyelles,Carrer,FEDERICO GARCIA LORCA,2,26,,,,,,,2,2,HUTB-011439,7,2.16473425,41.441941989999997
08-2014-0103,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Carrer,PARDO,2,66,,,,,,,2,,HUTB-011406,4,2.1815419700000001,41.428030810000003
08-2014-0105,8,NOU BARRIS,45,Porta,Carrer,ALCUDIA,2,28,,30,,,,,1,3,HUTB-010694,5,2.1728298499999998,41.433389400000003
08-2014-0134,8,NOU BARRIS,50,les Roquetes,Carrer,PLA DELS CIRERERS,2,34,,,,,,,SA,1,HUTB-012088,2,2.1765652200000001,41.445987090000003
08-2014-0141,8,NOU BARRIS,52,la Prosperitat,Carrer,SANTA ENGRACIA,2,68,,,,,,,AT,,HUTB-012132,7,2.1775074999999999,41.439051990000003
08-2014-0144,8,NOU BARRIS,51,Verdun,Carrer,JOAQUIM VALLS,1,119,,,,,,,2,2,HUTB-012441,3,2.17657999,41.443018129999999
08-2014-0145,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Carrer,CARTELLA,2,50,,,,,,,1,4,HUTB-012380,5,2.1702949399999998,41.426307090000002
08-2014-0153,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Carrer,ESCOCIA,1,11,,,,,,,3,2,HUTB-012407,6,2.1821741399999999,41.426708830000003
08-2014-0155,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Avinguda,MERIDIANA,1,363,,,,,,,2,2,HUTB-012457,5,2.1828928799999998,41.426548570000001
08-2014-0157,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Carrer,PINTOR CASAS,1,1,,,,,,,AT,,HUTB-012468,2,2.16796386,41.425779540000001
08-2014-0211,8,NOU BARRIS,51,Verdun,Carrer,VILADROSA,2,138,,,,,,,AT,3,HUTB-013086,7,2.1770966299999999,41.443226099999997
08-2019-0088,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,2,1,HUTB-047749,3,2.1775104500000002,41.428533379999998
08-2019-0089,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,2,2,HUTB-047753,3,2.1775104500000002,41.428533379999998
08-2019-0090,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,3,1,HUTB-047735,3,2.1775104500000002,41.428533379999998
08-2019-0091,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,3,2,HUTB-047748,3,2.1775104500000002,41.428533379999998
08-2019-0094,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,1,2,HUTB-047720,3,2.1775104500000002,41.428533379999998
08-2019-0095,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,EN,1,HUTB-047726,3,2.1775104500000002,41.428533379999998
08-2019-0096,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,1,1,HUTB-047732,3,2.1775104500000002,41.428533379999998
08-2019-0097,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,1,3,HUTB-047714,3,2.1775104500000002,41.428533379999998
08-2023-0120,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Passeig,FABRA I PUIG,1,97,,,,,,,5,1,HUTB-072542,1,2.1813292099999999,41.428230360000001
08-2023-0127,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Passeig,FABRA I PUIG,1,97,,,,,,,5,2,HUTB-072568,1,2.1813292099999999,41.428230360000001
08-2023-0128,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Passeig,FABRA I PUIG,1,97,,,,,,,SA,,HUTB-072567,1,2.1813292099999999,41.428230360000001
08-2023-0129,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Passeig,FABRA I PUIG,1,97,,,,,,,3,1,HUTB-072565,1,2.1813292099999999,41.428230360000001
08-2023-0130,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Passeig,FABRA I PUIG,1,97,,,,,,,EN,1,HUTB-072564,1,2.1813292099999999,41.428230360000001
08-2023-0131,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Passeig,FABRA I PUIG,1,97,,,,,,,1,1,HUTB-072563,1,2.1813292099999999,41.428230360000001
08-2023-0132,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Passeig,FABRA I PUIG,1,97,,,,,,,1,2,HUTB-072562,1,2.1813292099999999,41.428230360000001
08-2023-0133,8,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Passeig,FABRA I PUIG,1,97,,,,,,,2,4,HUTB-072561,1,2.1813292099999999,41.428230360000001
08-2023-0150,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,EN,2,HUTB-073439,2,2.1774870100000001,41.428538320000001
08-2023-0151,8,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,EN,3,HUTB-073442,3,2.1774870100000001,41.428538320000001
